Date,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,INDUSTOWER,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HDFC,ICICIBANK,IBULHSGFIN,ITC,IOC,INDUSINDBK,INFY,KOTAKBANK,LUPIN,LT,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,UPL,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,^NSEI
2013-01-15,130.8109588623047,165.6959991455078,403.179443359375,91.5889892578125,270.1485900878906,1681.103515625,131.8719940185547,77.36624908447266,301.9733581542969,143.07200622558594,8488.2783203125,403.126708984375,166.58334350585938,1767.9896240234375,243.72169494628906,76.85130310058594,140.64633178710938,315.2793884277344,1406.697021484375,120.64669799804688,43.68704605102539,433.9508972167969,722.0516357421875,194.81503295898438,,149.72975158691406,44.5192756652832,423.3376770019531,279.7677001953125,313.12567138671875,554.4888305664062,596.4676513671875,435.20159912109375,1427.4012451171875,86.26641082763672,140.37249755859375,59.7528076171875,392.0378723144531,230.34019470214844,345.4239196777344,558.373291015625,324.2954406738281,327.6881408691406,208.5780029296875,82.14090728759766,1864.2119140625,105.58132934570312,145.1159210205078,96.56194305419922,216.091796875,6056.60009765625
2013-01-16,129.56878662109375,165.36129760742188,399.9263916015625,89.49932861328125,267.3320007324219,1650.22900390625,129.97276306152344,76.76368713378906,299.96136474609375,142.47950744628906,8559.8369140625,400.4795837402344,165.433837890625,1793.593994140625,243.70855712890625,76.9854965209961,142.70059204101562,311.599609375,1399.071533203125,115.3199462890625,43.04051208496094,430.8924255371094,716.2349853515625,190.85194396972656,,149.6770782470703,44.42949676513672,411.9375,277.8002014160156,310.6142272949219,551.3984375,590.4265747070312,421.8079528808594,1378.651611328125,86.57124328613281,138.66091918945312,60.29087829589844,398.60919189453125,225.0254364013672,340.29132080078125,562.673583984375,313.0470886230469,320.08990478515625,208.18167114257812,81.05693817138672,1864.3575439453125,103.73092651367188,144.77114868164062,94.75125122070312,209.14227294921875,6001.85009765625
2013-01-17,128.61328125,167.327880859375,405.0583801269531,89.59429931640625,266.75347900390625,1631.3544921875,129.64918518066406,79.56553649902344,309.2340393066406,142.86289978027344,8585.8828125,392.1533508300781,165.41036987304688,1801.5863037109375,239.8827362060547,77.70808410644531,149.09654235839844,314.5717468261719,1386.946044921875,114.0583267211914,45.37594223022461,431.237060546875,706.3947143554688,188.04541015625,,150.36221313476562,47.26478958129883,408.7282409667969,280.8618469238281,312.25537109375,557.7216186523438,584.1177368164062,421.92498779296875,1379.4825439453125,87.07006072998047,143.52178955078125,60.613712310791016,411.8675842285156,228.48997497558594,339.1795959472656,568.6228637695312,321.75238037109375,322.98260498046875,212.45834350585938,83.46575927734375,1854.3111572265625,103.21389770507812,148.47705078125,95.82121276855469,214.49526977539062,6039.2001953125
2013-01-18,126.36778259277344,166.2818145751953,402.98785400390625,91.44650268554688,263.27301025390625,1636.5201416015625,128.62689208984375,87.3583984375,305.16632080078125,142.8977813720703,8554.3896484375,394.46356201171875,166.46607971191406,1757.5809326171875,238.2663116455078,79.20484924316406,149.4459686279297,312.7082824707031,1345.3077392578125,114.71248626708984,47.81692886352539,422.4925842285156,719.6025390625,190.26150512695312,,151.49533081054688,52.2620735168457,402.3097229003906,279.8681640625,313.1754150390625,559.4330444335938,587.7500610351562,414.9237976074219,1428.73974609375,91.17137908935547,154.1335906982422,61.851287841796875,416.5879211425781,230.5437469482422,336.8380126953125,564.0303955078125,321.3611145019531,320.1284484863281,208.4006805419922,84.97127532958984,1853.2921142578125,101.85331726074219,136.9801483154297,94.5592041015625,210.45706176757812,6064.39990234375
2013-01-21,129.7121124267578,166.9512939453125,400.8238220214844,92.75255584716797,262.7798767089844,1635.6063232421875,130.49330139160156,88.55343627929688,311.0273132324219,142.93260192871094,8648.40234375,388.880615234375,164.9646759033203,1786.9952392578125,236.57965087890625,80.1029052734375,151.89907836914062,310.6796875,1351.2943115234375,114.71248626708984,49.18915557861328,428.39404296875,710.6807250976562,190.47991943359375,,153.65615844726562,51.55887222290039,395.7474365234375,280.6962585449219,313.77215576171875,565.4234619140625,599.27783203125,413.0973205566406,1453.8072509765625,89.56409454345703,153.6087188720703,61.28630447387695,425.7276611328125,231.22833251953125,331.0667419433594,555.2631225585938,316.1770935058594,319.4342041015625,209.5272216796875,85.63371276855469,1874.792236328125,101.69003295898438,137.0491180419922,93.58982849121094,207.5457763671875,6082.2998046875
2013-01-22,129.42547607421875,165.94705200195312,412.52252197265625,89.83177185058594,264.28778076171875,1642.79833984375,130.32447814941406,87.12744140625,307.6156311035156,142.93260192871094,8545.86328125,390.13189697265625,164.4250946044922,1777.376220703125,236.94859313964844,76.37648010253906,148.1716766357422,308.41522216796875,1344.1259765625,111.90892791748047,47.97526550292969,414.30804443359375,711.4241943359375,189.28286743164062,,152.3912811279297,49.883121490478516,400.1541748046875,279.4164123535156,318.64569091796875,556.3905029296875,593.944091796875,413.8232421875,1449.65234375,91.0882568359375,153.99668884277344,61.071075439453125,425.77392578125,227.9904327392578,336.1993713378906,550.0445556640625,311.5799255371094,315.2686462402344,204.61422729492188,84.2486343383789,1895.6614990234375,100.71044158935547,137.4627685546875,93.07770538330078,208.86056518554688,6048.5
2013-01-23,127.70552062988281,164.9010009765625,415.2754821777344,89.40435028076172,265.23614501953125,1615.8575439453125,127.43230438232422,85.26959228515625,321.34967041015625,142.6189422607422,8482.5009765625,390.9019775390625,164.44857788085938,1786.5306396484375,234.66456604003906,75.55067443847656,143.65846252441406,309.7597351074219,1359.4923095703125,110.13333129882812,47.031856536865234,396.34521484375,717.984375,191.03793334960938,,154.28860473632812,48.76846694946289,406.8122253417969,280.0237731933594,320.7840881347656,556.3428344726562,596.88818359375,413.02716064453125,1452.97607421875,90.11833953857422,152.0797119140625,60.344688415527344,427.1623229980469,229.4659423828125,335.7499694824219,548.977294921875,306.2002258300781,314.3815612792969,201.7352752685547,83.0743179321289,1897.3116455078125,100.49272155761719,139.19515991210938,94.09280395507812,220.36477661132812,6054.2998046875
2013-01-24,124.17009735107422,165.06837463378906,411.7794494628906,87.78961181640625,264.83782958984375,1599.80419921875,125.68507385253906,83.5322494506836,316.5821533203125,143.66455078125,8490.6064453125,376.4152526855469,161.23464965820312,1798.5196533203125,237.15065002441406,72.1545639038086,141.52395629882812,311.5052795410156,1350.0362548828125,106.44197845458984,45.560665130615234,403.88360595703125,706.4385986328125,188.368896484375,,156.76564025878906,46.958072662353516,412.4644470214844,280.8869323730469,324.7624816894531,561.23974609375,606.0264892578125,410.8494873046875,1420.7535400390625,88.8713150024414,153.51742553710938,59.69899368286133,423.69146728515625,227.50010681152344,335.98651123046875,555.9237060546875,287.02911376953125,312.0288391113281,206.64825439453125,79.79230499267578,1892.65234375,96.982421875,140.30386352539062,92.87652587890625,211.95965576171875,6019.35009765625
2013-01-25,124.5045166015625,166.6583709716797,411.83551025390625,89.00065612792969,262.9316711425781,1653.010498046875,126.23046875,84.34568786621094,315.35748291015625,145.1980743408203,8472.3935546875,383.0088806152344,160.0147705078125,1807.7667236328125,233.13600158691406,72.99067687988281,144.6460418701172,313.7461242675781,1345.9178466796875,108.77828216552734,46.246788024902344,410.51727294921875,704.864013671875,189.73580932617188,,157.9778289794922,48.40937423706055,413.37451171875,282.53826904296875,330.8047180175781,569.9876098632812,616.082275390625,422.18255615234375,1476.750732421875,88.31708526611328,155.68544006347656,59.72590637207031,422.1412048339844,232.54660034179688,344.71441650390625,560.9242553710938,294.4139404296875,313.76446533203125,209.9757537841797,82.92377471923828,1860.426513671875,99.7035903930664,141.23934936523438,92.22722625732422,214.07266235351562,6074.64990234375
2013-01-28,130.66763305664062,164.9010009765625,411.2278747558594,90.2354736328125,267.9958801269531,1658.295166015625,125.54029846191406,83.50214385986328,312.6018981933594,146.59219360351562,8391.28125,384.6934509277344,160.5778045654297,1803.6776123046875,231.9280548095703,73.9300308227539,147.9486541748047,316.2464904785156,1371.4268798828125,110.64733123779297,44.986717224121094,405.218994140625,701.2340698242188,192.53424072265625,,158.50486755371094,47.66875457763672,414.3325500488281,282.1367492675781,332.22198486328125,565.9464721679688,610.6146240234375,423.7748718261719,1484.783447265625,87.3748779296875,152.8784637451172,60.21017837524414,415.361572265625,230.49749755859375,340.85894775390625,562.8278198242188,301.7987060546875,312.9159240722656,211.9680633544922,82.23123931884766,1831.20947265625,99.6219482421875,143.2835235595703,95.75719451904297,216.56137084960938,6074.7998046875
2013-01-29,139.3151092529297,164.9010009765625,414.256591796875,86.93473815917969,279.85028076171875,1614.744873046875,125.03349304199219,82.24684143066406,305.7348937988281,147.88174438476562,8281.892578125,383.0088806152344,163.1113739013672,1800.982177734375,239.9091339111328,72.37133026123047,146.95040893554688,307.8019104003906,1380.273193359375,107.8904800415039,43.92455291748047,403.66815185546875,701.9338989257812,194.3054962158203,,160.8238067626953,46.449363708496094,412.608154296875,280.96728515625,335.529052734375,567.8956909179688,609.697021484375,420.824462890625,1470.8419189453125,87.18089294433594,152.12535095214844,60.317779541015625,408.558837890625,227.8053741455078,336.5068054199219,562.7860717773438,297.5928039550781,307.7861328125,208.94308471679688,82.32157135009766,1802.6231689453125,99.7852554321289,141.58583068847656,93.54410552978516,208.43795776367188,6049.89990234375
