amerTimestamp	apacTimestamp	emeaTimestamp	id	assetClass	assetCodes	assetId	assetName	brokerAction	firstMentionSentence	priceTargetIndicator	relevance	sentimentClass	sentimentNegative	sentimentNeutral	sentimentPositive	sentimentWordCount	windows	noveltyCountValues	volumeCountValues	linkedIdPositions	linkedIdValues
2019-01-02T16:25:18.884Z	2019-01-02T16:25:18.950Z	2019-01-02T16:25:18.839Z	tr:EMNJ120RW_1901021Dpsrk0uM85vb5fPRpOTQb8mMUGGUkTpzrsTis	COM	N2:ORJ	ORJ	Orange juice	UNDEFINED	0	UNDEFINED	1.0	0	0.24344	0.693258	0.0633012	21	12H 24H 3D 5D 7D	0 0 0 0 0	12 12 13 15 17		
2019-01-02T16:25:18.884Z	2019-01-02T16:25:18.950Z	2019-01-02T16:25:18.839Z	tr:EMNJ120RW_1901021Dpsrk0uM85vb5fPRpOTQb8mMUGGUkTpzrsTis	COM	N2:PROD	PROD	Refined oil products	UNDEFINED	0	UNDEFINED	1.0	0	0.24344	0.693258	0.0633012	21	12H 24H 3D 5D 7D	0 0 0 0 0	64 73 142 163 340		
2019-01-02T16:25:18.884Z	2019-01-02T16:25:18.950Z	2019-01-02T16:25:18.839Z	tr:EMNJ120RW_1901021Dpsrk0uM85vb5fPRpOTQb8mMUGGUkTpzrsTis	COM	N2:SOY1	SOY1	Soybeans	UNDEFINED	0	UNDEFINED	1.0	0	0.24344	0.693258	0.0633012	21	12H 24H 3D 5D 7D	0 0 0 0 0	16 17 42 69 112		
2019-01-02T16:25:18.884Z	2019-01-02T16:25:18.950Z	2019-01-02T16:25:18.839Z	tr:EMNJ120RW_1901021Dpsrk0uM85vb5fPRpOTQb8mMUGGUkTpzrsTis	COM	N2:IRNST N2:STEE	STEE	Iron & Steel	UNDEFINED	0	UNDEFINED	1.0	0	0.24344	0.693258	0.0633012	21	12H 24H 3D 5D 7D	0 0 0 0 0	108 132 227 234 386		
2019-01-02T16:25:18.884Z	2019-01-02T16:25:18.950Z	2019-01-02T16:25:18.839Z	tr:EMNJ120RW_1901021Dpsrk0uM85vb5fPRpOTQb8mMUGGUkTpzrsTis	COM	N2:SUG	SUG	Sugar	UNDEFINED	0	UNDEFINED	1.0	0	0.24344	0.693258	0.0633012	21	12H 24H 3D 5D 7D	0 0 0 0 0	20 20 32 37 53		
2019-01-02T16:25:18.884Z	2019-01-02T16:25:18.950Z	2019-01-02T16:25:18.839Z	tr:EMNJ120RW_1901021Dpsrk0uM85vb5fPRpOTQb8mMUGGUkTpzrsTis	COM	N2:WHT	WHT	Wheat	UNDEFINED	0	UNDEFINED	1.0	0	0.24344	0.693258	0.0633012	21	12H 24H 3D 5D 7D	0 0 0 0 0	22 22 51 72 122		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:BIOF	BIOF	Biofuels	UNDEFINED	1	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	21 22 26 28 38		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:COF	COF	Coffee	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	22 25 36 41 59		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:COR	COR	Corn	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	18 21 45 67 104		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:COT	COT	Cotton and silk	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	16 17 24 29 42		
2019-01-02T16:25:19.399Z	2019-01-02T16:25:19.450Z	2019-01-02T16:25:19.355Z	tr:EMNJ120RW_19010216PRVqRiznN6GKUNP2ysb8OFHwGKIbU1QZWPLu	COM	N2:GRA	GRA	Grains	UNDEFINED	0	UNDEFINED	1.0	0	0.20261	0.736516	0.0608747	24	12H 24H 3D 5D 7D	0 0 0 0 0	40 44 100 130 239		
