amerTimestamp	apacTimestamp	emeaTimestamp	id	dataType	feedFamilyCode	headline	language	altId	feedTimestamp	isArchive	audiences	firstCreated	instancesOf	takeSequence	provider	sourceId	sourceTimestamp	subjects	urgency	bodySize	companyCount	exchangeAction	headlineTag	marketCommentary	sentenceCount	wordCount	systemVersion
2019-01-02T00:08:16.296Z	2019-01-02T00:08:16.319Z	2019-01-02T00:08:16.218Z	tr:ASX46g3vf_1901022tMno+9CwTiElKxeuWPxEdtOyTiQtlUEXpqAgw	News	tr	Lapse of Unlisted Options-NML.AX	en	nASX46g3vf	2019-01-02T00:08:15.977Z	True	NP:ASX NP:ASXN	2019-01-02T00:08:15.793Z		1	NS:ASX	ASX46g3vf_1901022tMno+9CwTiElKxeuWPxEdtOyTiQtlUEXpqAgw	2019-01-02T00:08:15.793Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5C E:K G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:NML.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:FINE1 N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:SISU P:5001631864	3	107	0	UNDEFINED		False	2	8	TS:40060100
2019-01-02T00:08:16.468Z	2019-01-02T00:08:16.506Z	2019-01-02T00:08:16.422Z	tr:ASX3JMdvg_1901022kjpSPpR1ono4lhfFC+SuKV7/J+6VND/1JWId6	News	tr	Lapse of Unlisted Options-NML.AX	en	nASX3JMdvg	2019-01-02T00:08:16.112Z	True	NP:ASX NP:ASXN	2019-01-02T00:08:15.801Z		1	NS:ASX	ASX3JMdvg_1901022kjpSPpR1ono4lhfFC+SuKV7/J+6VND/1JWId6	2019-01-02T00:08:15.801Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5C E:K G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:NML.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:FINE1 N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:SISU P:5001631864	3	4090	0	UNDEFINED		False	11	345	TS:40060100
2019-01-02T00:14:08.640Z	2019-01-02T00:14:08.714Z	2019-01-02T00:14:08.620Z	tr:ASX52DPpS_1901022dj8BBw+4BiNUUwV0FviBw2rO+vHYylxtbqX8r	News	tr	2018 - A Year of Consolidation and Achievement-WKT.AX	en	nASX52DPpS	2019-01-02T00:14:08.336Z	True	NP:ASX NP:ASXN	2019-01-02T00:14:08.229Z		1	NS:ASX	ASX52DPpS_1901022dj8BBw+4BiNUUwV0FviBw2rO+vHYylxtbqX8r	2019-01-02T00:14:08.229Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:4D G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:WKT.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:LEN N2:MEET1 N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG P:4295856469	3	107	1	UNDEFINED		False	2	12	TS:40060100
2019-01-02T00:14:08.858Z	2019-01-02T00:14:08.902Z	2019-01-02T00:14:08.807Z	tr:ASX4gkflQ_1901022VEU4Cn5M7k4oUqvYw9y5grQJ2tkxQjktYGnLD	News	tr	2018 - A Year of Consolidation and Achievement-WKT.AX	en	nASX4gkflQ	2019-01-02T00:14:08.369Z	True	NP:ASX NP:ASXN	2019-01-02T00:14:08.235Z		1	NS:ASX	ASX4gkflQ_1901022VEU4Cn5M7k4oUqvYw9y5grQJ2tkxQjktYGnLD	2019-01-02T00:14:08.235Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:4D G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:WKT.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:LEN N2:MEET1 N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG P:4295856469	3	6030	1	UNDEFINED		False	55	997	TS:40060100
2019-01-02T00:18:23.968Z	2019-01-02T00:18:24.030Z	2019-01-02T00:18:23.932Z	tr:ASXvWHz9__1901022OziqWIz5qfeqS7Zq8NYIT7vAGAEATCI9yaaug	News	tr	Change of Director's Interest Notice - Dr Wanfu Huang-COY.AX	en	nASXvWHz9	2019-01-02T00:18:23.638Z	True	NP:ASX NP:ASXN	2019-01-02T00:18:23.544Z		1	NS:ASX	ASXvWHz9__1901022OziqWIz5qfeqS7Zq8NYIT7vAGAEATCI9yaaug	2019-01-02T00:18:23.544Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5A E:R G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:COY.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DEAL1 N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STK P:4295857337	3	107	1	UNDEFINED		False	2	13	TS:40060100
2019-01-02T00:18:24.171Z	2019-01-02T00:18:24.233Z	2019-01-02T00:18:24.136Z	tr:ASX7Ph81D_1901022PntTom11Y3ec1eWCqNSM0BNCUohag/iNckiTl	News	tr	Change of Director's Interest Notice - Dr Wanfu Huang-COY.AX	en	nASX7Ph81D	2019-01-02T00:18:23.732Z	True	NP:ASX NP:ASXN	2019-01-02T00:18:23.551Z		1	NS:ASX	ASX7Ph81D_1901022PntTom11Y3ec1eWCqNSM0BNCUohag/iNckiTl	2019-01-02T00:18:23.551Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5A E:R G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:COY.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DEAL1 N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STK P:4295857337	3	5634	1	UNDEFINED		False	48	575	TS:40060100
2019-01-02T00:20:59.514Z	2019-01-02T00:20:59.548Z	2019-01-02T00:20:59.449Z	tr:ASX7J3P2m_19010228RUnuuej7FODWL/SJrcTG4oWQLHkyzuB2uaOR	News	tr	Change of Director's Interest Notice - Mr Kevin Grice-COY.AX	en	nASX7J3P2m	2019-01-02T00:20:59.159Z	True	NP:ASX NP:ASXN	2019-01-02T00:20:59.040Z		1	NS:ASX	ASX7J3P2m_19010228RUnuuej7FODWL/SJrcTG4oWQLHkyzuB2uaOR	2019-01-02T00:20:59.040Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5A E:R G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:COY.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DEAL1 N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STK P:4295857337	3	107	1	UNDEFINED		False	2	13	TS:40060100
2019-01-02T00:20:59.686Z	2019-01-02T00:20:59.735Z	2019-01-02T00:20:59.651Z	tr:ASX5lY6fs_1901022LcRp4EfflgK+6YIDEMSHnMCMRKfz5m33ke3NP	News	tr	Change of Director's Interest Notice - Mr Kevin Grice-COY.AX	en	nASX5lY6fs	2019-01-02T00:20:59.225Z	True	NP:ASX NP:ASXN	2019-01-02T00:20:59.047Z		1	NS:ASX	ASX5lY6fs_1901022LcRp4EfflgK+6YIDEMSHnMCMRKfz5m33ke3NP	2019-01-02T00:20:59.047Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5A E:R G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:COY.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DEAL1 N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STK P:4295857337	3	4756	1	UNDEFINED		False	47	556	TS:40060100
2019-01-02T00:22:13.530Z	2019-01-02T00:22:13.580Z	2019-01-02T00:22:13.464Z	tr:ASX67ZmL2_1901022ga5GHYUNsaTf5RocBmnqzVfkdGbBSAra856Si	News	tr	Total Voting Rights and Capital-EUR.AX	en	nASX67ZmL2	2019-01-02T00:22:13.187Z	True	NP:ASX NP:ASXN	2019-01-02T00:22:13.074Z		1	NS:ASX	ASX67ZmL2_1901022ga5GHYUNsaTf5RocBmnqzVfkdGbBSAra856Si	2019-01-02T00:22:13.074Z	B:1077 B:12 B:19 B:20 B:21 B:227 B:228 B:229 B:230 E:1 E:5C E:K G:2H G:5 G:K M:1NP M:1QD M:32 M:3H M:B6 M:NU M:Z R:EUR.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:FINE1 N2:LEN N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:PREC N2:PREC08 N2:PRECAL N2:REARTH N2:REG N2:SISU P:5001181780	3	107	1	UNDEFINED		False	2	9	TS:40060100
2019-01-02T00:22:13.702Z	2019-01-02T00:22:13.768Z	2019-01-02T00:22:13.667Z	tr:ASX2yBVk3_1901022lSzewI0hUgkm2myY4qGnsgy3mIWGn8ogEdvRK	News	tr	Total Voting Rights and Capital-EUR.AX	en	nASX2yBVk3	2019-01-02T00:22:13.244Z	True	NP:ASX NP:ASXN	2019-01-02T00:22:13.083Z		1	NS:ASX	ASX2yBVk3_1901022lSzewI0hUgkm2myY4qGnsgy3mIWGn8ogEdvRK	2019-01-02T00:22:13.083Z	B:1077 B:12 B:19 B:20 B:21 B:227 B:228 B:229 B:230 E:1 E:5C E:K G:2H G:5 G:K M:1NP M:1QD M:32 M:3H M:B6 M:NU M:Z R:EUR.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:FINE1 N2:LEN N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:PREC N2:PREC08 N2:PRECAL N2:REARTH N2:REG N2:SISU P:5001181780	3	1367	1	UNDEFINED		False	12	223	TS:40060100
2019-01-02T00:24:12.951Z	2019-01-02T00:24:12.957Z	2019-01-02T00:24:12.901Z	tr:ASX7lZS7p_1901022Oz0Q7Xcvo1H12jvZKMbYl9PKg+6EB/CUVhVAZ	News	tr	Issue of Placement Shares-SCI.AX	en	nASX7lZS7p	2019-01-02T00:24:12.610Z	True	NP:ASX NP:ASXN	2019-01-02T00:24:12.398Z		1	NS:ASX	ASX7lZS7p_1901022Oz0Q7Xcvo1H12jvZKMbYl9PKg+6EB/CUVhVAZ	2019-01-02T00:24:12.398Z	B:1071 B:12 B:19 B:20 B:21 B:227 B:228 B:229 B:230 E:1 E:5C E:K G:2H G:5 G:K M:1NP M:1QD M:32 M:3H M:B6 M:NU M:Z R:SCI.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:FINE1 N2:LEN N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:PREC N2:PREC08 N2:PREC1 N2:PRECAL N2:REG N2:SISU P:4298102386	3	107	0	UNDEFINED		False	2	8	TS:40060100
2019-01-02T00:24:13.451Z	2019-01-02T00:24:13.519Z	2019-01-02T00:24:13.385Z	tr:ASXbgpnpS_19010226x+AT/jBiFDDJ8iCAe02P0QrqWyyR6qxAilOB	News	tr	Issue of Placement Shares-SCI.AX	en	nASXbgpnpS	2019-01-02T00:24:12.965Z	True	NP:ASX NP:ASXN	2019-01-02T00:24:12.406Z		1	NS:ASX	ASXbgpnpS_19010226x+AT/jBiFDDJ8iCAe02P0QrqWyyR6qxAilOB	2019-01-02T00:24:12.406Z	B:1071 B:12 B:19 B:20 B:21 B:227 B:228 B:229 B:230 E:1 E:5C E:K G:2H G:5 G:K M:1NP M:1QD M:32 M:3H M:B6 M:NU M:Z R:SCI.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:FINE1 N2:LEN N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:PREC N2:PREC08 N2:PREC1 N2:PRECAL N2:REG N2:SISU P:4298102386	3	26049	0	UNDEFINED		False	263	3328	TS:40060100
2019-01-02T00:28:30.201Z	2019-01-02T00:28:30.257Z	2019-01-02T00:28:30.181Z	tr:HKS3cS3dG_1901022wAr5LWz67TwWqqcMxqhokVvR4GgcpOBpcFvH0	News	tr	Xinjiang Xinxin Mining Industry Co Ltd - Monthly Return of Equity Issuer on Movements in Securities for the month ended 31 December 2018	en	nHKS3cS3dG	2019-01-02T00:28:29.888Z	True	NP:SHKI	2019-01-02T00:28:29.790Z		1	NS:HIIS	HKS3cS3dG_1901022wAr5LWz67TwWqqcMxqhokVvR4GgcpOBpcFvH0	2019-01-02T00:28:29.790Z	A:1 B:1100 B:12 B:19 B:20 B:227 B:228 B:229 B:24 G:1 G:3H G:6 G:B1 G:K G:S M:1QD M:32 M:3H M:AV M:B6 M:Z R:3833.HK N2:ASIA N2:ASXPAC N2:BMAT N2:BMAT08 N2:CMPNY N2:CN N2:EASIA N2:EMRG N2:EQTY N2:HK N2:LEN N2:MEMI N2:MEMI1 N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:NEWR N2:REG N2:STX P:4295864027	3	95	1	UNDEFINED		False	2	40	TS:40060100
2019-01-02T00:28:35.029Z	2019-01-02T00:28:35.101Z	2019-01-02T00:28:34.993Z	tr:HKS3cS3dG_19010268VsLWxEQtjnoCcsly9Ts8rF5wiHpY5JIwPa0N	News	tr	Xinjiang Xinxin Mining Industry Co Ltd - Monthly Return of Equity Issuer on Movements in Securities for the month ended 31 December 2018(with URL)	en	nHKS3cS3dG	2019-01-02T00:28:34.668Z	True	NP:SHKI	2019-01-02T00:28:29.000Z		2	NS:HIIS	HKS3cS3dG_19010268VsLWxEQtjnoCcsly9Ts8rF5wiHpY5JIwPa0N	2019-01-02T00:28:34.485Z	A:1 B:1100 B:12 B:19 B:20 B:227 B:228 B:229 B:24 G:1 G:3H G:6 G:B1 G:K G:S M:1QD M:32 M:3H M:AV M:B6 M:NU M:Z R:3833.HK N2:ASIA N2:ASXPAC N2:BMAT N2:BMAT08 N2:CMPNY N2:CN N2:EASIA N2:EMRG N2:EQTY N2:HK N2:LEN N2:MEMI N2:MEMI1 N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STX P:4295864027	3	616	1	UNDEFINED		False	8	108	TS:40060100
2019-01-02T00:32:54.779Z	2019-01-02T00:32:54.839Z	2019-01-02T00:32:54.745Z	tr:L3N1Z10KT_1901022TjalsnECu/amiR5m2WqUsXaBt1jewM7tJQhGk	News	tr	GLOBAL MARKETS-Asia takes heart from New Year gains in US stock futures	en	nL3N1Z10KT	2019-01-02T00:32:54.472Z	True	NP:C NP:D NP:E NP:M NP:O NP:T NP:U NP:OIL NP:NAT NP:UKI NP:GRO NP:MTL NP:SOF NP:AUF NP:AUP NP:G NP:GNN NP:IF NP:J NP:MF NP:SI NP:Z NP:SNI NP:SNS NP:EMK NP:PSC NP:RNP NP:DNP NP:PTD NP:PGE NP:EBX NP:YDB NP:RBR NP:RAST	2019-01-02T00:32:54.000Z	NI:MKTS/GLOB	1	NS:RTRS	L3N1Z10KT_1901022TjalsnECu/amiR5m2WqUsXaBt1jewM7tJQhGk	2019-01-02T00:32:54.000Z	A:1 A:4 A:9 A:N G:1 G:2H G:3 G:3H G:41 G:6J G:7D G:7U G:A G:AE G:B1 G:K M:1L M:3F M:NP U:45 U:51 A:2 G:5 G:6 G:S G:4 G:9 G:2EK G:CI U:C U:4 U:Q R:.MIAPJ0000PUS R:.N225 R:CLc1 R:EUR= R:JPY= R:LCOc1 MCCL:OEC MCC:OEC M:1QD R:.MIAPJ0000PUS R:.N225 N2:STX N2:COM N2:FRX N2:GVD N2:EMRG N2:AU N2:WEU N2:HK N2:JP N2:US N2:SG N2:TW N2:EUROP N2:KR N2:CN N2:ASIA N2:NEWS1 N2:MKTREP N2:REP N2:CRU N2:GOL N2:DBT N2:AUNZ N2:EASIA N2:ASXPAC N2:AMERS N2:NAMER N2:ASEAN N2:SEASIA N2:NRG N2:PREMTL N2:METL N2:LEN	3	4207	0	UNDEFINED	GLOBAL MARKETS	True	34	854	TS:40060100
2019-01-02T00:33:05.894Z	2019-01-02T00:33:05.964Z	2019-01-02T00:33:05.851Z	tr:L3N1Z201V_1901022P6TkrrV7YSRNBu+yl0CoP7rGCgl7Yesrmtwm2	News	tr	U.S. oil prices rise by 1 pct amid expectations of volatile 2019	en	nL3N1Z201V	2019-01-02T00:33:05.545Z	True	NP:O NP:OIL NP:MF NP:RNP NP:DNP NP:PTD NP:PEN NP:EBX NP:RBR	2019-01-02T00:33:05.000Z	NI:O/R	1	NS:RTRS	L3N1Z201V_1901022P6TkrrV7YSRNBu+yl0CoP7rGCgl7Yesrmtwm2	2019-01-02T00:33:05.000Z	G:BN G:BR G:CF M:1L A:4 B:2 B:219 G:K M:NP U:24 U:45 U:C R:CLc1 R:LCOc1 MCCL:OEC MCC:OEC M:1QD N2:ASIAE N2:EMEAE N2:AMERSE N2:NEWS1 N2:COM N2:ENFF N2:ENER N2:ASIA N2:REP N2:PROD N2:CRU N2:NRG N2:LEN	3	1739	0	UNDEFINED		True	13	331	TS:40060100
2019-01-02T00:43:20.199Z	2019-01-02T00:43:20.254Z	2019-01-02T00:43:20.161Z	tr:L3N1Z2030_1901022ca+vooYGtZa4i9fOhLWDlyApHsKftxvAkr5n7	News	tr	BUZZ-Australia's Highlands Pacific soars on takeover deal by Canada's Cobalt 27	en	nL3N1Z2030	2019-01-02T00:43:19.865Z	True	NP:AUF NP:AUP NP:BUZ NP:E NP:STXBZ NP:PSC	2019-01-02T00:43:19.000Z		1	NS:RTRS	L3N1Z2030_1901022ca+vooYGtZa4i9fOhLWDlyApHsKftxvAkr5n7	2019-01-02T00:43:19.000Z	A:1 A:C G:2H M:NY M:Z B:1100 B:24 A:6 E:J E:K G:8W U:19 U:4P B:12 B:19 B:20 B:227 B:228 B:229 M:B6 E:1 E:R G:5 G:K G:4 G:9 A:4 U:1 U:Q U:3 R:HIG.AX P:4295857829 MCCL:OEC MCC:OEC M:1QD N2:STX N2:HOT N2:AU N2:BLR N2:CMPNY N2:MEMI1 N2:MEMI N2:REAM N2:MRG N2:FINE1 N2:CA N2:CBLT N2:CPPR N2:BMAT08 N2:MINE08 N2:MTAL08 N2:BMAT N2:MINE N2:MTAL N2:MIN N2:BACT N2:DEAL1 N2:AUNZ N2:ASIA N2:AMERS N2:NAMER N2:COM N2:MINMTL N2:METL N2:BASMTL N2:LEN	3	899	1	UNDEFINED	BUZZ	False	7	177	TS:40060100
2019-01-02T00:48:10.401Z	2019-01-02T00:48:10.461Z	2019-01-02T00:48:10.371Z	tr:ASX4GnW07_1901022wJMObmbtVeygsKVz2RLpW3QZbmaiXrVrYW3Ql	News	tr	Becoming a substantial holder-MLM.AX	en	nASX4GnW07	2019-01-02T00:48:10.051Z	True	NP:ASX NP:ASXN	2019-01-02T00:48:09.762Z		1	NS:ASX	ASX4GnW07_1901022wJMObmbtVeygsKVz2RLpW3QZbmaiXrVrYW3Ql	2019-01-02T00:48:09.762Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:4D E:5A E:R G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:MLM.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DEAL1 N2:DIVMIN N2:LEN N2:MEET1 N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STK P:4295858681	3	107	1	UNDEFINED		False	2	8	TS:40060100
2019-01-02T00:48:10.682Z	2019-01-02T00:48:10.742Z	2019-01-02T00:48:10.628Z	tr:ASX5nBTjd_1901022Atgs5fJNW7eX0bM1DKnNdP04yl8DUAygoqsO+	News	tr	Becoming a substantial holder-MLM.AX	en	nASX5nBTjd	2019-01-02T00:48:10.327Z	True	NP:ASX NP:ASXN	2019-01-02T00:48:09.770Z		1	NS:ASX	ASX5nBTjd_1901022Atgs5fJNW7eX0bM1DKnNdP04yl8DUAygoqsO+	2019-01-02T00:48:09.770Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:4D E:5A E:R G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:MLM.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DEAL1 N2:DIVMIN N2:LEN N2:MEET1 N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STK P:4295858681	3	45	1	UNDEFINED		False	2	16	TS:40060100
2019-01-02T00:52:36.028Z	2019-01-02T00:52:36.090Z	2019-01-02T00:52:36.002Z	tr:L3N1Z204N_190102234k10+8jCP1ySfvConlVLOigB1jss3iF2an3e	News	tr	VEGOILS-Market factors to watch Jan 2	en	nL3N1Z204N	2019-01-02T00:52:35.641Z	True	NP:C NP:GRO NP:IF NP:SI NP:DNP NP:PCM	2019-01-02T00:52:35.000Z	NI:POI/	1	NS:RTRS	L3N1Z204N_190102234k10+8jCP1ySfvConlVLOigB1jss3iF2an3e	2019-01-02T00:52:35.000Z	G:1 G:25 G:2EK G:5B G:8S G:B1 G:K M:3F M:9R U:30 U:40 U:47 U:4T U:9 U:F M:NP G:3 G:55 U:7G G:CI G:S G:A G:AL G:CH G:6 A:4 U:8 U:C U:M U:N R:1FCPOc3 R:MYR= MCCL:OEC MCC:OEC M:1QD N2:EMRG N2:ID N2:ASEAN N2:IN N2:MY N2:CN N2:ASIA N2:MKTREP N2:USDA N2:SOY1 N2:SOIL N2:POIL N2:RAPOIL N2:GRA N2:OILS N2:REP N2:WEU N2:ES N2:BIODSL N2:SEASIA N2:ASXPAC N2:EUROP N2:EZC N2:SASIA N2:EASIA N2:COM N2:AGRI N2:NRG N2:BIOF N2:RNW N2:LEN	3	3682	0	UNDEFINED	VEGOILS	True	29	637	TS:40060100
2019-01-02T00:52:44.119Z	2019-01-02T00:52:44.168Z	2019-01-02T00:52:44.059Z	tr:ASX5hnzl4_19010228e6P2b/Nzw2qyITxUGVHAP17tT4tiTsEhQlfs	News	tr	Resignation of Director-NMM.AX	en	nASX5hnzl4	2019-01-02T00:52:43.817Z	True	NP:ASX NP:ASXN	2019-01-02T00:52:43.723Z		1	NS:ASX	ASX5hnzl4_19010228e6P2b/Nzw2qyITxUGVHAP17tT4tiTsEhQlfs	2019-01-02T00:52:43.723Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:NMM.AX N2:ASIA N2:AU N2:AUNZ N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG P:5000794398	3	107	0	UNDEFINED		False	2	7	TS:40060100
2019-01-02T00:52:44.322Z	2019-01-02T00:52:44.371Z	2019-01-02T00:52:44.278Z	tr:ASXcbbhZZ_1901022ney/9naBxz4ah9TaQ+xBH2k7b2Dtm0Jdz3Ul0	News	tr	Resignation of Director-NMM.AX	en	nASXcbbhZZ	2019-01-02T00:52:43.870Z	True	NP:ASX NP:ASXN	2019-01-02T00:52:43.730Z		1	NS:ASX	ASXcbbhZZ_1901022ney/9naBxz4ah9TaQ+xBH2k7b2Dtm0Jdz3Ul0	2019-01-02T00:52:43.730Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:NMM.AX N2:ASIA N2:AU N2:AUNZ N2:BMAT N2:BMAT08 N2:CMPNY N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG P:5000794398	3	640	0	UNDEFINED		False	8	106	TS:40060100
2019-01-02T00:53:30.400Z	2019-01-02T00:53:30.450Z	2019-01-02T00:53:30.340Z	tr:ASX6TnphV_1901022L/Dd9o0mgjOz7fvYK89HiFQ07+G9oZVRXlqz7	News	tr	Final Director's Interest Notice-NMM.AX	en	nASX6TnphV	2019-01-02T00:53:30.074Z	True	NP:ASX NP:ASXN	2019-01-02T00:53:29.978Z		1	NS:ASX	ASX6TnphV_1901022L/Dd9o0mgjOz7fvYK89HiFQ07+G9oZVRXlqz7	2019-01-02T00:53:29.978Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5A E:R G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:NMM.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DEAL1 N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STK P:5000794398	3	107	0	UNDEFINED		False	2	8	TS:40060100
2019-01-02T00:53:30.590Z	2019-01-02T00:53:30.637Z	2019-01-02T00:53:30.543Z	tr:ASX8GFps1_1901022KR1Ykp8mUjR3xOrq7i20C+PPE98ru/pFGXZGn	News	tr	Final Director's Interest Notice-NMM.AX	en	nASX8GFps1	2019-01-02T00:53:30.162Z	True	NP:ASX NP:ASXN	2019-01-02T00:53:29.985Z		1	NS:ASX	ASX8GFps1_1901022KR1Ykp8mUjR3xOrq7i20C+PPE98ru/pFGXZGn	2019-01-02T00:53:29.985Z	B:1085 B:12 B:19 B:20 B:227 B:228 B:229 B:24 E:1 E:5A E:R G:2H G:5 G:K M:1QD M:32 M:3H M:B6 M:NU M:Z R:NMM.AX N2:ASIA N2:AU N2:AUNZ N2:BACT N2:BMAT N2:BMAT08 N2:CMPNY N2:DEAL1 N2:DIVMIN N2:LEN N2:MEMI N2:MIN N2:MINE N2:MINE08 N2:MTAL N2:MTAL08 N2:MTPDF N2:NEWR N2:REG N2:STK P:5000794398	3	3052	0	UNDEFINED		False	32	390	TS:40060100
