amerTimestamp	apacTimestamp	emeaTimestamp	id	assetClass	assetCodes	assetId	assetName	brokerAction	firstMentionSentence	priceTargetIndicator	relevance	sentimentClass	sentimentNegative	sentimentNeutral	sentimentPositive	sentimentWordCount	windows	noveltyCountValues	volumeCountValues	linkedIdPositions	linkedIdValues
2019-01-02T09:06:24.618Z	2019-01-02T09:06:24.652Z	2019-01-02T09:06:24.578Z	tr:HKS7Dgqpl_1901026Xuo/h0yRSzuSurClgWmwhr1K68zf4i5TvbD/y	CMPNY	P:4295871106 R:0063.HK	4295871106	China Graphene Group Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.0150639	0.884722	0.100214	47	12H 24H 3D 5D 7D	1 1 3 3 7	1 1 7 7 19	0 1 2 3 4 5 6	tr:HKS7Dgqpl_1901022riaHgd51z6WqJP7Ya3EGCf/C2CBJRN9zmtYLs tr:HKS63KbGh_1812316/o7u9FX4gt+9273KHxtLomBLh9JbtAhmhIlL5 tr:HKS63KbGh_1812312XDocGyjBFl6hvuzGxzsrjyFJ6h//wu+rB6z+/ tr:HKS7G2zR6_1812276jVOd0cD7oPfyPr8GH+FXEkoWbctV/GeFw7WzT tr:HKS7G2zR6_1812272e2ZcxTZ+80ZoDielxdDxK99Z8F6XD7aGcDbx/ tr:HKS3pp8pH_1812276Rx7r7FqCRiejK1d2405VN3Frvo+cqJdyxW7ah tr:HKS3pp8pH_1812272InVTjE4n2l4mtPrW2hZwfH5+GcZ0m+6wTzsAm
2019-01-02T09:06:28.430Z	2019-01-02T09:06:28.496Z	2019-01-02T09:06:28.375Z	tr:ASB0122D__1901022PB+xyq50PYC8rcBTr+k93z6cHLiOWlCJOYBoe	CMPNY	P:4295899858 R:LKQ.O R:LKQ.OQ	4295899858	LKQ Corp	UNDEFINED	1	UNDEFINED	1.0	1	0.335956	0.327654	0.336389	73	12H 24H 3D 5D 7D	4 4 4 4 4	10 10 10 10 11	0 1 2 3	tr:ASB0122D__1901021HwVFa5PmHnoy6cu1KZBsAjhJTGODoN2s5W0Ux tr:ASB0122D__1901021nhVdGAG4bZk4EuJodbga6Xx0tyW6Jm4nk/lXu tr:ASB0122E__1901021La/IbOlbhMYGUHNNvpCTLEaUTxAoducjAwRV9 tr:ASB0122D__19010214Ft5Fs5DPX6LlP0OiZcFTCG60b7I9f4UTDkfe
2019-01-02T09:06:28.633Z	2019-01-02T09:06:28.683Z	2019-01-02T09:06:28.578Z	tr:HKS5Tvrc0_19010267PmCWaa4wxaTCk+lSKapDszHQZ83Rj0OESnVG	CMPNY	P:4295871620 R:0131.HK	4295871620	Cheuk Nang Holdings Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.178962	0.609935	0.211103	47	12H 24H 3D 5D 7D	1 1 1 1 1	1 1 1 1 1	0	tr:HKS5Tvrc0_1901022vy3ZT8clrO6Drz5c+dOP43xdl9EuJyGBvQGDM
2019-01-02T09:06:30.368Z	2019-01-02T09:06:30.418Z	2019-01-02T09:06:30.297Z	tr:HKS9SPxNn_1901022AVWViYn8sbfcvN7HcT1d6jtBf/EpGqvtoh3eQ	CMPNY	P:4295890645 R:ZIV.O	4295890645	Credit Suisse AG	UNDEFINED	0	UNDEFINED	0.333333	0	0.01511	0.803194	0.181696	45	12H 24H 3D 5D 7D	0 0 0 0 0	12 12 20 20 44		
2019-01-02T09:06:30.665Z	2019-01-02T09:06:30.715Z	2019-01-02T09:06:30.593Z	tr:HKS6m235r_1901022jQdTaKK0KLRMMBuJWzlbJYOi5FTzJCiEvffzY	CMPNY	P:4295871462 R:8176.HK	4295871462	SuperRobotics Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.174957	0.61091	0.214133	36	12H 24H 3D 5D 7D	0 0 0 0 0	0 0 0 0 0		
2019-01-02T09:06:30.868Z	2019-01-02T09:06:30.886Z	2019-01-02T09:06:30.781Z	tr:HKS8F2fC3_1901022ZKtRszftOEFmpWqIdDeKR66vBacHU8AawxtKY	CMPNY	P:4295887608 R:1151.HK R:EELT.SI	4295887608	Elec & Eltek International Company Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.172757	0.610924	0.216319	26	12H 24H 3D 5D 7D	0 0 0 2 2	0 0 0 2 2	0 1	tr:HKS6z7y1g_1812286iUfnoEmMP9pyI06LrpRwYydvXTaasb2f/lVyd tr:HKS6z7y1g_1812282ncLdsfpdMWWKt6m0BIrFvEK9lKzLbv8AzzZwB
2019-01-02T09:06:31.133Z	2019-01-02T09:06:31.183Z	2019-01-02T09:06:31.062Z	tr:HKS4l3BTz_1901022B8dspEkTxnvrnjJLvsbFXm/dadiM1A0S5GqbZ	CMPNY	P:5000619007 R:0486.HK R:RUAL.MM	5000619007	United Company RUSAL Plc	UNDEFINED	1	UNDEFINED	1.0	0	0.171966	0.611149	0.216885	24	12H 24H 3D 5D 7D	0 0 2 2 10	0 0 3 3 35	0 1 2 3 4 5 6 7 8 9	tr:HKS1WcLbj_1812316rrB17NgW9LkJWyMC2jN8cK+qL7cMuO6QjseGF tr:HKS1WcLbj_1812312Eifm62C4Geq1zujJY9VybyMFYpPY7MoR8pn7J tr:HKSnsbq8__1812282OoviCA24O86yCuzwsF8N0T4ElDAhmqnedOYbR tr:FWN1YW095_181228103Xw3t3qxSfxlJDHW7m1e7z0HmUlpdufNGfpg tr:FWN1YW095_1812281CAHFEkrFAhUmfUhRmGUHlbrLEz3CTL/7grB+H tr:HKS5dSQT8_1812286MVRBVIVZq8vzKDi70/9vKTBTeaB+lDd4KN9Yz tr:HKS5dSQT8_18122822iJ3iy/sbH6nYAtsR6Fsh1HLhVseQFQlCRwoW tr:HKS5V6X99_18122722S4crGZK79E200tI6nNqge0qKiH6haRm0wmLT tr:HKS7M4bld_1812276ya3Qot1EK3VS9cZxyOefg1JnhiydT2AOTZt1w tr:HKS7M4bld_1812272Ubtnja7x1qswackQYb2lhPeLkh9z/k4cgQENs
2019-01-02T09:06:31.368Z	2019-01-02T09:06:31.433Z	2019-01-02T09:06:31.319Z	tr:HKSb12jWk_1901022X5u6kOpafjKCVndjARyIKW7fodBK5+UYjibsV	CMPNY	P:4295871717 R:0554.HK	4295871717	Hans Energy Co Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.173031	0.614365	0.212603	38	12H 24H 3D 5D 7D	0 0 0 0 0	0 0 0 0 0		
2019-01-02T09:06:31.712Z	2019-01-02T09:06:31.761Z	2019-01-02T09:06:31.656Z	tr:HKSb3myKg_1901022VG5xdseT05X5OMfLHCSe0cIMzhLeYY3DB4aaC	CMPNY	P:4295871323 R:0535.HK	4295871323	Gemdale Properties and Investment Corp Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.163485	0.629755	0.20676	40	12H 24H 3D 5D 7D	0 0 0 0 0	0 0 0 0 0		
2019-01-02T09:06:32.071Z	2019-01-02T09:06:32.121Z	2019-01-02T09:06:32.015Z	tr:HKSbHSKjw_1901026KaqsTahhftheD1SGPPpyJZBuI4/CgN2vOfJcM	CMPNY	P:5051774336 R:8091.HK	5051774336	OOH Holdings Ltd	UNDEFINED	1	UNDEFINED	1.0	0	0.179248	0.609412	0.21134	46	12H 24H 3D 5D 7D	1 1 1 1 1	1 1 1 1 1	0	tr:HKSbHSKjw_1901022YGuymDc1sFsA/91NVKM96bmwI5ae8U66JDKKu
